Address,Transaction ID,Total Committed Amount in Algo,Committed Algo Amount,Committed LP Tokens in Algo,Total committed amount eligible for extra rewards in ALGO,Registration Datetime,Beneficiary Address,xGov Controller Address,xGov,period-15-voting-session-1-measure-1,period-15-voting-session-1-measure-2,period-15-voting-session-1-measure-3,period-15-voting-session-1-measure-4,period-15-voting-session-1-measure-5,period-15-voting-session-1-measure-6,period-15-voting-session-1-measure-7,period-15-voting-session-1-measure-8,period-15-voting-session-1-measure-9,period-15-voting-session-1-measure-10,period-15-voting-session-1-measure-11,period-15-voting-session-1-measure-12,period-15-voting-session-1-measure-13,period-15-voting-session-1-measure-14,period-15-voting-session-1-measure-15,period-15-voting-session-1-measure-16,period-15-voting-session-1-measure-17,period-15-voting-session-1-measure-18,period-15-voting-session-1-measure-19,period-15-voting-session-1-measure-20,period-15-voting-session-1-measure-21,period-15-voting-session-1-measure-22
CHAMPSKIT4ZFQFJ5YDXH4JXWVJYKKKMGJMDUKTXIBHC2CCBLJT23MEYKZI,E7FAVEITG7UD2LHWHLYQGVMIPVDOEAGXYV2WFSFBSMPD7ZWTUEZQ,30004000000,5000000,29999000000,,2025-07-06 02:09:29.323349+00:00,,,No,{'c': 30004000000},{'a': 30004000000},{'a': 30004000000},{'c': 30004000000},{'a': 30004000000},{'a': 30004000000},{'c': 30004000000},{'b': 30004000000},{'a': 30004000000},{'a': 30004000000},{'c': 30004000000},{'b': 30004000000},{'c': 30004000000},{'a': 30004000000},{'a': 30004000000},{'a': 30004000000},{'c': 30004000000},{'a': 30004000000},{'a': 30004000000},{'c': 30004000000},{'b': 30004000000},{'a': 30004000000}
E6GRAIGQIVKGN7P5E22TIGWX3SKMR5OLOLTW4XTTRECY2SL3EIVWMFGZBE,6L4GS5VKSZ7XWIO3OVJ7YIPXWQTF346XZVXOHY5OJ6LUL4RTXA7Q,4464390980,4464390980,0,,2025-07-06 01:57:57.267139+00:00,,,No,{'a': 4464390980},{'a': 4464390980},{'a': 4464390980},{'c': 4464390980},{'a': 4464390980},{'a': 4464390980},{'c': 4464390980},{'c': 4464390980},{'a': 4464390980},{'c': 4464390980},{'c': 4464390980},{'c': 4464390980},{'c': 4464390980},{'c': 4464390980},{'c': 4464390980},{'a': 4464390980},{'c': 4464390980},{'c': 4464390980},{'c': 4464390980},{'c': 4464390980},{'c': 4464390980},{'c': 4464390980}
R7SYAQ23XSOJCTDBFFCHWBVCWMWNCH33UF2UGCD6O3TAXE3FOKWBL5N6OU,CUBRFGUZ4JISN6JUQIXUKRRMLQ3TH2I4TO76FJZFKLX7CSUNG44A,1235489940,1235489940,0,,2025-07-06 01:34:27.825513+00:00,,,No,{'a': 1235489940},{'a': 1235489940},{'a': 1235489940},{'a': 1235489940},{'a': 1235489940},{'a': 1235489940},{'a': 1235489940},{'a': 1235489940},{'a': 1235489940},{'a': 1235489940},{'a': 1235489940},{'a': 1235489940},{'a': 1235489940},{'a': 1235489940},{'a': 1235489940},{'a': 1235489940},{'a': 1235489940},{'a': 1235489940},{'a': 1235489940},{'a': 1235489940},{'a': 1235489940},{'a': 1235489940}
JBDEPKFKYXPZQDBPJDV435QBR62EJ5OZHMVCNY3BSBD6QSYTJS4DLJG3SY,JFU4W3TO5LL32CKKLG7RQJMINJKWI77CHLHBIIK2A5MMSTCGBCNQ,2140000000,2140000000,0,,2025-07-06 01:22:46.767710+00:00,,,No,{'a': 2140000000},{'a': 2140000000},{'a': 2140000000},{'a': 2140000000},{'a': 2140000000},{'a': 2140000000},{'a': 2140000000},{'a': 2140000000},{'a': 2140000000},{'a': 2140000000},{'a': 2140000000},{'a': 2140000000},{'a': 2140000000},{'a': 2140000000},{'a': 2140000000},{'a': 2140000000},{'a': 2140000000},{'a': 2140000000},{'a': 2140000000},{'a': 2140000000},{'a': 2140000000},{'a': 2140000000}
PFWLADPNY6QNPKDRPWL3ZRSEXJCX5D5VHFLXPXP5XBBV7ZALJY7QZQBJVY,GZGFZTZ4GJM27CTY4QJABKNDXFJETABZIODQSPTSVYTOH4YUUYVA,2222110000,2222110000,0,,2025-07-06 01:12:14.502704+00:00,,,No,{'a': 2222110000},{'a': 2222110000},{'a': 2222110000},{'b': 2222110000},{'a': 2222110000},{'a': 2222110000},{'a': 2222110000},{'b': 2222110000},{'a': 2222110000},{'c': 2222110000},{'c': 2222110000},{'b': 2222110000},{'c': 2222110000},{'a': 2222110000},{'a': 2222110000},{'a': 2222110000},{'b': 2222110000},{'b': 2222110000},{'b': 2222110000},{'c': 2222110000},{'c': 2222110000},{'a': 2222110000}
CHBJJIFPQ3Z2LIVUUXVGG5YFJJMXUIUFRJ52SM6MNLU2LZBFCVBYZH3VMA,LCZE4YWTJUYRAMP44GLLWTHOB4CQOE5DJROQYY2TF6QB5XF5RHJA,11555550000,11555550000,0,,2025-07-06 01:10:26.702263+00:00,,,No,{'a': 11555550000},{'a': 11555550000},{'a': 11555550000},{'b': 11555550000},{'a': 11555550000},{'a': 11555550000},{'a': 11555550000},{'b': 11555550000},{'a': 11555550000},{'c': 11555550000},{'c': 11555550000},{'b': 11555550000},{'c': 11555550000},{'c': 11555550000},{'a': 11555550000},{'a': 11555550000},{'b': 11555550000},{'b': 11555550000},{'b': 11555550000},{'c': 11555550000},{'c': 11555550000},{'a': 11555550000}
2MPNNZF2YY2HZITA6FWNFANASFOKINQNYOLZC5AMEOT7HKDG4S4ZJZNDNY,KX6SBPIPYDGTKYNYRKIVUV6BDWX6KVB2DZJZYXTW44G5OTJJGZBA,17817981801,0,17817981801,,2025-07-06 01:05:41.217399+00:00,,,No,{'a': 17817981801},{'a': 17817981801},{'a': 17817981801},{'b': 17817981801},{'a': 17817981801},{'a': 17817981801},{'a': 17817981801},{'b': 17817981801},{'a': 17817981801},{'a': 17817981801},{'c': 17817981801},{'b': 17817981801},{'b': 17817981801},{'a': 17817981801},{'a': 17817981801},{'a': 17817981801},{'b': 17817981801},{'b': 17817981801},{'b': 17817981801},{'c': 17817981801},{'a': 17817981801},{'a': 17817981801}
KHJTCQZRJOOWZ2NHWJNYJ42PUF3Q2BRXSH4EKP4HVORRMNJOYO22FO6U6Y,GD5LMYPSZGBRQLGQSKDRSIWG2G6DX26M64MSRKOL7LVV5WGD3SOA,1000000000,1000000000,0,,2025-07-06 01:03:00.093716+00:00,,,No,{'a': 1000000000},{'a': 1000000000},{'c': 1000000000},{'a': 1000000000},{'a': 1000000000},{'c': 1000000000},{'b': 1000000000},{'a': 1000000000},{'c': 1000000000},{'b': 1000000000},{'c': 1000000000},{'b': 1000000000},{'a': 1000000000},{'c': 1000000000},{'a': 1000000000},{'c': 1000000000},{'c': 1000000000},{'b': 1000000000},{'b': 1000000000},{'a': 1000000000},{'a': 1000000000},{'a': 1000000000}
NHET4OFOH7LCHMBOKKIOGLERHJRJKJS2YQQ6X7MRTGX5YAUDCQJDJP37DA,7NETXN2BWZDNR72522PYIEFWVPG73YXUNJN3JWLSOT42BMG43R5A,1897342008,1897342008,0,,2025-07-06 00:51:09.039372+00:00,,,No,{'a': 1897342008},{'b': 1897342008},{'c': 1897342008},{'b': 1897342008},{'c': 1897342008},{'b': 1897342008},{'b': 1897342008},{'b': 1897342008},{'a': 1897342008},{'b': 1897342008},{'b': 1897342008},{'b': 1897342008},{'b': 1897342008},{'b': 1897342008},{'b': 1897342008},{'a': 1897342008},{'b': 1897342008},{'a': 1897342008},{'b': 1897342008},{'b': 1897342008},{'a': 1897342008},{'a': 1897342008}
QQUPAP6NJ6HJIFCVDPQDFEE6DZKOTBXOVWKLIR62B7HXWHDANQTGGRIRCM,MUOXCZDS5EY4CJXS6V3YVYXOG4EDVHYAW64GKHLNROF4BOTTZGGA,1898591260,1898591260,0,,2025-07-06 00:50:19.782912+00:00,,,No,{'b': 1898591260},{'c': 1898591260},{'a': 1898591260},{'b': 1898591260},{'a': 1898591260},{'a': 1898591260},{'a': 1898591260},{'c': 1898591260},{'a': 1898591260},{'b': 1898591260},{'b': 1898591260},{'b': 1898591260},{'b': 1898591260},{'b': 1898591260},{'c': 1898591260},{'a': 1898591260},{'b': 1898591260},{'b': 1898591260},{'b': 1898591260},{'b': 1898591260},{'a': 1898591260},{'a': 1898591260}
SI67K7544AUFAHMXZHJPWCNT53HYDMPASF7QWTFUOSF3PQ7U2PI6KW75JE,YQOUM3N2HLBEGTQCLSOX7ZX36I5SIPA2DFBRLZALUFVM6BUICUWQ,100000000000,100000000000,0,,2025-07-05 23:57:31.678779+00:00,,,No,{'b': 100000000000},{'b': 100000000000},{'a': 100000000000},{'b': 100000000000},{'a': 100000000000},{'b': 100000000000},{'b': 100000000000},{'b': 100000000000},{'a': 100000000000},{'b': 100000000000},{'b': 100000000000},{'b': 100000000000},{'b': 100000000000},{'a': 100000000000},{'b': 100000000000},{'a': 100000000000},{'c': 100000000000},{'b': 100000000000},{'b': 100000000000},{'b': 100000000000},{'a': 100000000000},{'a': 100000000000}
G3KZ5TQEWUMDU7EMNJNJQOUO4HJ2JZFAE2RGNOFVATKDHNBG2XLXENENDI,IUOPOHZ4EIZ6YPX2JQ7CG56MVDLNSXCYUNZARHVBF7IESY35LGMQ,30240000000,30240000000,0,,2025-07-05 23:24:45.051402+00:00,,,No,{'a': 30240000000},{'a': 30240000000},{'a': 30240000000},{'b': 30240000000},{'a': 30240000000},{'a': 30240000000},{'a': 30240000000},{'b': 30240000000},{'a': 30240000000},{'b': 30240000000},{'c': 30240000000},{'b': 30240000000},{'b': 30240000000},{'a': 30240000000},{'a': 30240000000},{'a': 30240000000},{'b': 30240000000},{'b': 30240000000},{'b': 30240000000},{'b': 30240000000},{'a': 30240000000},{'a': 30240000000}
4HCJVYHWICK6Q7HPFZTMBN7NKW6EVP33RZ456ZHSMJCCMBHGJPFGBM3MRY,7AOGIXRMYUFSPI2IZLGFC2G4VZJ64YE4PX2IZM6QSLQWTSJBAC7A,93827601890,93827601890,0,,2025-07-05 23:23:55.307339+00:00,,,No,{'b': 93827601890},{'a': 93827601890},{'b': 93827601890},{'b': 93827601890},{'b': 93827601890},{'b': 93827601890},{'b': 93827601890},{'b': 93827601890},{'b': 93827601890},{'a': 93827601890},{'b': 93827601890},{'b': 93827601890},{'b': 93827601890},{'b': 93827601890},{'b': 93827601890},{'a': 93827601890},{'a': 93827601890},{'a': 93827601890},{'a': 93827601890},{'b': 93827601890},{'b': 93827601890},{'b': 93827601890}
NWPBKQYCIGSXLUNMLBABLWA5F6CSB6DYFIBBWRZFMUFMI53PQWEPWFY6SY,I3UJPXXV2PRITQ34A5SGHROHS7W7PSK4W6ZUJQTUULSTSEOAGWZQ,121000000000,121000000000,0,,2025-07-05 23:11:48.813644+00:00,,,No,{'a': 121000000000},{'a': 121000000000},{'a': 121000000000},{'b': 121000000000},{'a': 121000000000},{'a': 121000000000},{'a': 121000000000},{'b': 121000000000},{'a': 121000000000},{'a': 121000000000},{'b': 121000000000},{'b': 121000000000},{'b': 121000000000},{'a': 121000000000},{'a': 121000000000},{'a': 121000000000},{'b': 121000000000},{'b': 121000000000},{'b': 121000000000},{'b': 121000000000},{'a': 121000000000},{'b': 121000000000}
QSFGYL4TNKR3IWGBWWQUT4D3RSJBRSQHDJW2N4JNLU7VE4I4GVMWC5JEFQ,RO2WTYFNBCZUKZVKR62J2R2JKBCPYIDYNWL3JCCG5DQG7N5C2JBA,3422110950,11287694,3410823256,,2025-07-05 22:58:48.353694+00:00,,,No,{'b': 3422110950},{'a': 3422110950},{'a': 3422110950},{'b': 3422110950},{'a': 3422110950},{'b': 3422110950},{'b': 3422110950},{'b': 3422110950},{'b': 3422110950},{'a': 3422110950},{'b': 3422110950},{'b': 3422110950},{'b': 3422110950},{'a': 3422110950},{'a': 3422110950},{'a': 3422110950},{'a': 3422110950},{'a': 3422110950},{'b': 3422110950},{'a': 3422110950},{'a': 3422110950},{'a': 3422110950}
7TMDBO36OIHI2AMIVOCTSZZY7NPJV7XFP5WVXN3K6SOECPUN3NIMJA37CE,3ZB7QRBWLA5FOQCTNUHXAPS2H4X47I2HYYPAL2X5ILUG3BO6TOVQ,13648136,13648136,0,,2025-07-05 22:56:54.321143+00:00,,,No,{'b': 13648136},{'a': 13648136},{'a': 13648136},{'a': 13648136},{'a': 13648136},{'b': 13648136},{'b': 13648136},{'b': 13648136},{'b': 13648136},{'a': 13648136},{'b': 13648136},{'b': 13648136},{'b': 13648136},{'a': 13648136},{'a': 13648136},{'a': 13648136},{'a': 13648136},{'a': 13648136},{'b': 13648136},{'b': 13648136},{'a': 13648136},{'b': 13648136}
74XUCBNSR5GMTYZC2KFXCLDQRYV7K5V63SYNLYTJB2CTOM3RQYUGBYTWSY,4TWZLWJMOCLQC46UBQV33PDLQNBOEQKVEXKDENM7DC2APVVTIMCQ,170003350,4170545,165832805,,2025-07-05 22:54:11.696258+00:00,,,No,{'b': 170003350},{'a': 170003350},{'a': 170003350},{'a': 170003350},{'a': 170003350},{'b': 170003350},{'a': 170003350},{'b': 170003350},{'a': 170003350},{'a': 170003350},{'b': 170003350},{'b': 170003350},{'b': 170003350},{'a': 170003350},{'a': 170003350},{'a': 170003350},{'a': 170003350},{'a': 170003350},{'b': 170003350},{'a': 170003350},{'a': 170003350},{'b': 170003350}
UGCGOKPOHFLCE33NU4COCBU2PP4ES3JKQFSZD4O5JDXHQIGF5MUHAYVGMQ,3PAFBZVBE5SQJFPX7W3HSW2GVNE4YHILQ32RAZS2NNGEKAIX7LIQ,116450000000,116450000000,0,,2025-07-05 22:13:18.963861+00:00,,,No,{'a': 116450000000},{'a': 116450000000},{'a': 116450000000},{'b': 116450000000},{'a': 116450000000},{'a': 116450000000},{'a': 116450000000},{'b': 116450000000},{'a': 116450000000},{'b': 116450000000},{'b': 116450000000},{'b': 116450000000},{'b': 116450000000},{'a': 116450000000},{'a': 116450000000},{'a': 116450000000},{'b': 116450000000},{'b': 116450000000},{'b': 116450000000},{'b': 116450000000},{'a': 116450000000},{'a': 116450000000}
L3F5BRTVMKJEEDQBAZTWTC2AZVLQFK22QCYI7TI5TSB3Q427XZNL4QSCHU,V25AB6SNHHRZ6LH33NOTZK4TSPVJOAFBJGHQL2IPHTLF4BGKK7IA,73570400000,45500000000,28070400000,,2025-07-05 21:39:18.110961+00:00,,,No,{'a': 73570400000},{'c': 73570400000},{'a': 73570400000},{'b': 73570400000},{'c': 73570400000},{'a': 73570400000},{'c': 73570400000},{'b': 73570400000},{'a': 73570400000},{'a': 73570400000},{'c': 73570400000},{'b': 73570400000},{'b': 73570400000},{'a': 73570400000},{'a': 73570400000},{'a': 73570400000},{'a': 73570400000},{'b': 73570400000},{'b': 73570400000},{'b': 73570400000},{'b': 73570400000},{'b': 73570400000}
EO3QLVG6KVBN6X5BTQUPUP6J2WH7DXXVK3I2SRVZRFUPXAI2PCJVWH43JA,5JGMCWHRA6SKG2EQ5W4D7XGIRJADW63O4HG7SBCGZ4U2KGQWK65A,48866932728,48866932728,0,,2025-07-05 20:43:31.249825+00:00,,,No,{'a': 48866932728},{'a': 48866932728},{'a': 48866932728},{'b': 48866932728},{'a': 48866932728},{'a': 48866932728},{'a': 48866932728},{'b': 48866932728},{'a': 48866932728},{'b': 48866932728},{'b': 48866932728},{'a': 48866932728},{'b': 48866932728},{'a': 48866932728},{'a': 48866932728},{'a': 48866932728},{'b': 48866932728},{'b': 48866932728},{'b': 48866932728},{'b': 48866932728},{'a': 48866932728},{'a': 48866932728}
CYYDJHMW6HJIC47L7447CSBPMXBHMAJA4HAGEWHJQ2ASYV64F3L23EIMNA,NHIUUONYJPKVWHZGS43435D4FVNZQLMAIV7FM6PCZ2L3DFDBBVGQ,51994887611,51994887611,0,,2025-07-05 20:43:12.165638+00:00,,,No,{'a': 51994887611},{'a': 51994887611},{'a': 51994887611},{'b': 51994887611},{'a': 51994887611},{'a': 51994887611},{'a': 51994887611},{'b': 51994887611},{'a': 51994887611},{'b': 51994887611},{'b': 51994887611},{'a': 51994887611},{'b': 51994887611},{'b': 51994887611},{'a': 51994887611},{'a': 51994887611},{'b': 51994887611},{'b': 51994887611},{'b': 51994887611},{'b': 51994887611},{'a': 51994887611},{'a': 51994887611}
TM4IO5JV5CUSPAOLDYAM4PBZNZMNHNHO3XCFT4HTEW7KYDLWUYH5BAZBXA,TQPCXDZD5Y65N2P32CDAOON2MDPQCJPCD43QUWUEFQCTRMCK7CEA,52922807483,52922807483,0,,2025-07-05 20:42:50.167495+00:00,,,No,{'a': 52922807483},{'a': 52922807483},{'a': 52922807483},{'b': 52922807483},{'a': 52922807483},{'a': 52922807483},{'a': 52922807483},{'b': 52922807483},{'a': 52922807483},{'b': 52922807483},{'c': 52922807483},{'a': 52922807483},{'b': 52922807483},{'a': 52922807483},{'a': 52922807483},{'a': 52922807483},{'b': 52922807483},{'b': 52922807483},{'b': 52922807483},{'b': 52922807483},{'a': 52922807483},{'a': 52922807483}
QSAUMDSSY4PY7UEKEI5R2YNX3IZB3IKWN3CPJ7GH2I5NZYLAI65UNMBCTE,EIDFP2HTYCWH5KLD37QCPMGOYA67G3NW2WNBR4YTZJZRARJBWNEA,97485127,97485127,0,,2025-07-05 20:42:33.136271+00:00,,,No,{'a': 97485127},{'a': 97485127},{'a': 97485127},{'b': 97485127},{'a': 97485127},{'a': 97485127},{'a': 97485127},{'b': 97485127},{'a': 97485127},{'b': 97485127},{'b': 97485127},{'b': 97485127},{'b': 97485127},{'a': 97485127},{'a': 97485127},{'a': 97485127},{'b': 97485127},{'b': 97485127},{'b': 97485127},{'b': 97485127},{'a': 97485127},{'a': 97485127}
S7Z5SQ2CNPBKDBPJJLDBFM3WFYYJFWMWIP6EIMCONHIKIICBFYQ4CRVDYA,PA4JCGBJSGUA6JDMZDDFV6GSFEPPKL5U3QGKPOBLYHS63KRMNVKA,18883452996,18883452996,0,,2025-07-05 20:29:51.929257+00:00,,,No,{'a': 18883452996},{'a': 18883452996},{'a': 18883452996},{'b': 18883452996},{'a': 18883452996},{'a': 18883452996},{'a': 18883452996},{'b': 18883452996},{'a': 18883452996},{'a': 18883452996},{'a': 18883452996},{'b': 18883452996},{'b': 18883452996},{'a': 18883452996},{'a': 18883452996},{'a': 18883452996},{'b': 18883452996},{'b': 18883452996},{'b': 18883452996},{'c': 18883452996},{'a': 18883452996},{'a': 18883452996}
IBNZ4BNIP7OO2MFOFQC4JFMMISDVVRJJ74KTTTGBGDE5IP2PTGPBCRLMB4,OALF265SVJI5PE5Z23NYYD7QVHVAOYAK72NYXXL3CPCP4KC3BO7Q,15754787885,15754787885,0,,2025-07-05 20:24:45.822772+00:00,,,No,{'a': 15754787885},{'a': 15754787885},{'a': 15754787885},{'b': 15754787885},{'a': 15754787885},{'a': 15754787885},{'a': 15754787885},{'b': 15754787885},{'a': 15754787885},{'a': 15754787885},{'a': 15754787885},{'b': 15754787885},{'b': 15754787885},{'a': 15754787885},{'a': 15754787885},{'a': 15754787885},{'b': 15754787885},{'b': 15754787885},{'b': 15754787885},{'c': 15754787885},{'a': 15754787885},{'a': 15754787885}
3PKTDBL2LWBMNMT6DMVO2TW6GRUNT5NJDFHLSCUKUBEB3JZ5GFMJFGQLWI,4QOCEPQFUWJDY5FEEYLCS5EHFNYKABIYDA6X73MHSCD5TS6MIF2Q,5200807268,5200807268,0,,2025-07-05 20:04:36.411138+00:00,,,No,{'c': 5200807268},{'a': 5200807268},{'a': 5200807268},{'a': 5200807268},{'a': 5200807268},{'b': 5200807268},{'a': 5200807268},{'a': 5200807268},{'a': 5200807268},{'a': 5200807268},{'a': 5200807268},{'a': 5200807268},{'a': 5200807268},{'a': 5200807268},{'a': 5200807268},{'a': 5200807268},{'a': 5200807268},{'a': 5200807268},{'a': 5200807268},{'a': 5200807268},{'a': 5200807268},{'a': 5200807268}
AOMKYGS7EHG5B2SL45ONWAEE7HLIFG4QCV6MTWOAXR73CLL7MBYGSGBYDY,6WE52KWMTPCCCPMLDRFLM5V2HCTQU4AFZMUUVZD2ER2T72ZTCXBQ,358319087436,358319087436,0,,2025-07-05 19:52:52.354549+00:00,,,No,{'a': 358319087436},{'a': 358319087436},{'a': 358319087436},{'c': 358319087436},{'a': 358319087436},{'a': 358319087436},{'a': 358319087436},{'c': 358319087436},{'a': 358319087436},{'c': 358319087436},{'c': 358319087436},{'c': 358319087436},{'c': 358319087436},{'a': 358319087436},{'a': 358319087436},{'a': 358319087436},{'c': 358319087436},{'c': 358319087436},{'c': 358319087436},{'c': 358319087436},{'a': 358319087436},{'a': 358319087436}
GLCUIRXEPOOYJKJIOZVABXNNHD7PT5VQ4LADJVDUAFJTUZCA4GPQGELZJY,7CNNFKJGP2Q6SSEWKZMSVKTC6FXC26DVG54PGALPNF3373BM5XHQ,40000000000,40000000000,0,,2025-07-05 19:42:10.076347+00:00,,,No,{'a': 40000000000},{'a': 40000000000},{'a': 40000000000},{'b': 40000000000},{'a': 40000000000},{'a': 40000000000},{'a': 40000000000},{'b': 40000000000},{'a': 40000000000},{'a': 40000000000},{'b': 40000000000},{'b': 40000000000},{'b': 40000000000},{'a': 40000000000},{'a': 40000000000},{'a': 40000000000},{'b': 40000000000},{'b': 40000000000},{'b': 40000000000},{'c': 40000000000},{'b': 40000000000},{'b': 40000000000}
7PFUJIPVGMAX3ZWRVYUZO32KEODD3VVFND7XKQEW6QMVMNJCSSLC662EWY,UOCJQDORTQZXNK74JO23SSR53SIJ2AXLWX7IA6LZMLYXE4HAORNA,2092219912,2092219912,0,,2025-07-05 19:38:36.105258+00:00,,,No,{'a': 2092219912},{'a': 2092219912},{'a': 2092219912},{'b': 2092219912},{'a': 2092219912},{'a': 2092219912},{'a': 2092219912},{'b': 2092219912},{'a': 2092219912},{'b': 2092219912},{'b': 2092219912},{'b': 2092219912},{'b': 2092219912},{'a': 2092219912},{'a': 2092219912},{'a': 2092219912},{'b': 2092219912},{'b': 2092219912},{'b': 2092219912},{'b': 2092219912},{'a': 2092219912},{'a': 2092219912}
M6MTSJNP4ZDQCHTNT7SASSQ76TOGCW7B6VJQ4JS6BEG3EAP76ZG6TFKAJM,VGGO3LDFAIF2TB32FLOKT3I24Q2UAHQYAPNUVKOE62R7R4ANY6WQ,101963566833,101963566833,0,,2025-07-05 19:07:31.906477+00:00,,,No,{'a': 101963566833},{'a': 101963566833},{'a': 101963566833},{'b': 101963566833},{'a': 101963566833},{'a': 101963566833},{'a': 101963566833},{'b': 101963566833},{'a': 101963566833},{'a': 101963566833},{'a': 101963566833},{'b': 101963566833},{'b': 101963566833},{'a': 101963566833},{'a': 101963566833},{'a': 101963566833},{'b': 101963566833},{'b': 101963566833},{'b': 101963566833},{'b': 101963566833},{'c': 101963566833},{'a': 101963566833}
CVQEJCBMMUARMERY3UASACCOM7YLOCWEX3HELL4TI62XUHLLRECHHKTN34,NDPIFBOUBPZG7ETLQXNLCO6MX7KBRP54WJEDHP2QKUDNJQGTLHMA,295363032007,295363032007,0,,2025-07-05 18:47:45.902876+00:00,,,No,{'b': 295363032007},{'a': 295363032007},{'a': 295363032007},{'b': 295363032007},{'b': 295363032007},{'a': 295363032007},{'a': 295363032007},{'b': 295363032007},{'a': 295363032007},{'a': 295363032007},{'b': 295363032007},{'b': 295363032007},{'b': 295363032007},{'a': 295363032007},{'a': 295363032007},{'a': 295363032007},{'c': 295363032007},{'c': 295363032007},{'c': 295363032007},{'b': 295363032007},{'a': 295363032007},{'a': 295363032007}
BHWU7N5EMOKR6OSIVAH7HSUVMTYCA5FXCEG2QP2NF3VGNYYJL4ABELTBKI,D5ZWPVMSKP7VRBMC6XN6IVKVYCOEGA4NAM6QWD2Y5XYQFYUBXQDQ,1477462422,1477462422,0,,2025-07-05 18:08:11.954557+00:00,,,No,{'a': 1477462422},{'a': 1477462422},{'a': 1477462422},{'b': 1477462422},{'a': 1477462422},{'a': 1477462422},{'a': 1477462422},{'b': 1477462422},{'a': 1477462422},{'b': 1477462422},{'b': 1477462422},{'b': 1477462422},{'b': 1477462422},{'a': 1477462422},{'a': 1477462422},{'a': 1477462422},{'b': 1477462422},{'b': 1477462422},{'b': 1477462422},{'b': 1477462422},{'a': 1477462422},{'a': 1477462422}
RKRNIOXF7VX2J7QCERB6DIY7Y2CPFXFDCOIDGORVCP7WWMXMJZJ3DRAJG4,BOYRWQEEUR6MAFSSNADZU4BF27QOO2V7C2UWYFMGPSBC4VNQOQOA,100000000000,100000000000,0,,2025-07-05 18:06:36.707433+00:00,,,No,{'a': 100000000000},{'a': 100000000000},{'a': 100000000000},{'b': 100000000000},{'a': 100000000000},{'a': 100000000000},{'a': 100000000000},{'a': 100000000000},{'a': 100000000000},{'b': 100000000000},{'b': 100000000000},{'b': 100000000000},{'b': 100000000000},{'a': 100000000000},{'a': 100000000000},{'a': 100000000000},{'b': 100000000000},{'b': 100000000000},{'b': 100000000000},{'b': 100000000000},{'a': 100000000000},{'a': 100000000000}
DUGMAIRSP5PLZL6WW6MCTVZTKS5GTUR5LHHVOM4QX3A27IZPW7SZPNUJRM,3JYUGFHZKVFDQV4HGVNUVUSWB4PGXK2SNVE6VO66CUHOP7POQXGQ,100000000000,100000000000,0,,2025-07-05 18:03:46.090120+00:00,,,No,{'a': 100000000000},{'a': 100000000000},{'a': 100000000000},{'b': 100000000000},{'a': 100000000000},{'a': 100000000000},{'a': 100000000000},{'a': 100000000000},{'a': 100000000000},{'b': 100000000000},{'b': 100000000000},{'b': 100000000000},{'b': 100000000000},{'a': 100000000000},{'a': 100000000000},{'a': 100000000000},{'b': 100000000000},{'b': 100000000000},{'b': 100000000000},{'b': 100000000000},{'a': 100000000000},{'a': 100000000000}
XEXGMCNUKRZFV64KH5NDEWSZCTOD7D756DKOOYNEEQL6PBTZE366S7GNSY,IYFJE4IG3RKIOLTCXXWG4KK35A56A2VJ4T5ITOCYIYAN6E5Z63AA,100000000000,100000000000,0,,2025-07-05 18:00:28.224884+00:00,,,No,{'a': 100000000000},{'a': 100000000000},{'a': 100000000000},{'b': 100000000000},{'a': 100000000000},{'a': 100000000000},{'a': 100000000000},{'a': 100000000000},{'a': 100000000000},{'b': 100000000000},{'b': 100000000000},{'b': 100000000000},{'b': 100000000000},{'a': 100000000000},{'a': 100000000000},{'a': 100000000000},{'b': 100000000000},{'b': 100000000000},{'b': 100000000000},{'b': 100000000000},{'a': 100000000000},{'a': 100000000000}
NODE7UE2GG3VSTUA7EOW24BD4YLGSJ4LM7IY6SN3I3QJH4SDWGRUWQ76A4,CYN5HFVTJRI5SP6IIIQMLQFC576PTKULYCR2TUHX27AYTDYFMCEA,168000000000,168000000000,0,,2025-07-05 17:21:36.594783+00:00,,,No,{'a': 168000000000},{'a': 168000000000},{'a': 168000000000},{'b': 168000000000},{'a': 168000000000},{'a': 168000000000},{'a': 168000000000},{'b': 168000000000},{'a': 168000000000},{'a': 168000000000},{'a': 168000000000},{'b': 168000000000},{'b': 168000000000},{'a': 168000000000},{'a': 168000000000},{'a': 168000000000},{'b': 168000000000},{'b': 168000000000},{'b': 168000000000},{'b': 168000000000},{'a': 168000000000},{'a': 168000000000}
RZOMHASEDDNEEOJ4W5CKOTIX3GJOSPAUB436UJG6PIS7SESMSAV5JB4YBU,XKN5WZZY7IZNIBCSS2VF2NZKS3G7XHQOW3SAJBIFJEX6YMGCS25Q,37120220580,37120220580,0,,2025-07-05 16:25:01.868041+00:00,,,No,{'c': 37120220580},{'a': 37120220580},{'a': 37120220580},{'b': 37120220580},{'a': 37120220580},{'a': 37120220580},{'a': 37120220580},{'b': 37120220580},{'a': 37120220580},{'b': 37120220580},{'b': 37120220580},{'b': 37120220580},{'b': 37120220580},{'c': 37120220580},{'a': 37120220580},{'a': 37120220580},{'b': 37120220580},{'b': 37120220580},{'b': 37120220580},{'b': 37120220580},{'a': 37120220580},{'c': 37120220580}
